ID-Lattes,Nome,Título,Ano,Pais,Finalidade,Instituição-financiadora,Palavras-chave,Autores,Quantidade-autores,Tipo-patente,Código-do-registro-ou-patente,Data-pedido-depósito,Data-pedido-exame,Data-concessao,Instituição-depósito-registro,Número-depósito-PCT,Data-deposito-PCT,Nome-titular,Nome-depositante,Casamento-Levenshtein,GOOGLE-Id,GOOGLE-Number,GOOGLE-Title
'5839043594908917,Luiz Henrique Capparelli Mattoso,Sensor for the analysis of mixtures by global selection and its use in a sensor system.,2002,Brasil,Detecção de substâncias húmicas,Embrapa Instrumentação Agropecuária,[],"MATTOSO, Luiz Henrique Capparelli; VENANCIO, E.c.; MARTIN NETO, Ladislau; RIUL JÚNIOR, A; FONSECA, F J; TAYLOR, D M; MELLO, S. V.",7,OUTRO_OU,PCT/BR 02/00028,21022002,,29082002,,,,,,"0,00",,,
'5839043594908917,Luiz Henrique Capparelli Mattoso,Sensor à base de Plásticos Condutores e Lipídios para Avaliação de Paladar de Bebidas ( Língua Eletrônica),2001,Brasil,Sensor paladar,Embrapa Instrumentação Agropecuária,[],"RIUL JÚNIOR, A; FONSECA, F J; TAYLOR, D M; MELLO, S V; VENANCIO, E.c.",5,PRIVILEGIO_DE_INOVACAO_PI,PI01035029,21022001,,22092015,INPI - Instituto Nacional da Propriedade Industrial,,,,Luiz Henrique Capparelli Mattoso,"0,00",,,
'5839043594908917,Luiz Henrique Capparelli Mattoso,Processo contínuo de produção de compósitos.,2001,Brasil,produção de compósitos termopláticos,,[],"SOUZA, M.l.; AGNELLI, J A M; MATTOSO, Luiz Henrique Capparelli",3,PRIVILEGIO_DE_INOVACAO_PI,0105858-4,,,,,,,,,"0,00",,,
'5839043594908917,Luiz Henrique Capparelli Mattoso,Sensor de pasta de carbono combinado com polímeros condutores para detecção de compostos orgânicos e inorgânicos presentes em líquidos e processo de fabricação de sensor.,2003,Brasil,detecção de compostos,Embrapa,[],"VENANCIO, E.c.; PATERNO, L.g.; MATTOSO, Luiz Henrique Capparelli; MATTOSO, Luiz Henrique Capparelli",4,PRIVILEGIO_DE_INOVACAO_PI,PI03068366,05092003,,31102017,INPI - Instituto Nacional da Propriedade Industrial,,,,L.G. PATERNO;C M P VAZ;C M P VAZ;N Consolin Filho;N Consolin Filho;E.C.VENANCIO;Empresa Brasileira de Pesquisa Agropecuária,"0,00",,,
'5839043594908917,Luiz Henrique Capparelli Mattoso,"Método e Aparelho para Produzir Mantas de Micro e/ou Nanofibras a partir de Polímeros, seus usos e Método de Revestimento",2009,Brasil,,,[],"MEDEIROS, E. S.; MATTOSO, Luiz Henrique Capparelli",2,PRIVILEGIO_DE_INOVACAO_PI,PI09038442,15062009,,17052017,INPI - Instituto Nacional da Propriedade Industrial,,,,PREMIER Vigilância e Segurança,"0,00",,,
'5839043594908917,Luiz Henrique Capparelli Mattoso,"Composições baseadas em nanopartículas de própolis, processos de obtenção e uso",2010,Brasil,,,[],"MATTOSO, Luiz Henrique Capparelli; RIBEIRO, C.; BRANDAO, H. M.; BRITO, M. A. V. P.; LANGE, C. C.; VINHOLIS, M. M. B.",6,PRIVILEGIO_DE_INOVACAO_PI,PI10048081,27102010,,27102010,INPI - Instituto Nacional da Propriedade Industrial,,,,,"0,00",,,
'5839043594908917,Luiz Henrique Capparelli Mattoso,"Titulo em período de sigilo, segundo a lei de inovação nº 10973 de 2004 e a lei da propriedade industrial n° 9279 de 1996, vigentes.",2014,Brasil,,,[],"RIBEIRO, C.; BERNARDI, A. C. C.; MATTOSO, L H C; PEREIRA, E. I.; YAMAMOTO, C. F.",5,PRIVILEGIO_DE_INOVACAO_PI,BR1020140139672,09062014,,09062014,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Federal de São Carlos;Empresa Brasileira de Pesquisa Agropecuária,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,Subproduto da indústria de alumínio como amenizante de áreas contaminadas com elementos-traço,2007,Brasil,"O presente invento trata do uso do subproduto da indústria de alumínio, também denominado lama vermelha ou ?red mud?, como amenizante de áreas contaminadas com elementos-traço, dentre os quais citam-se Zn, Cu, Cd, Pb, As.",ALCOA,"['Adsorcao Especifica', 'Adsorcao', 'Elementos-traço', 'Metais pesados', 'Remediacao de areas contaminadas', 'Residuos']","GUILHERME, L. R. G.; COSTA, Enio Tarso de Souza",2,PRIVILEGIO_DE_INOVACAO_PI,PI0705423-8,20122007,,,,,,,,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,Fosfogesso como Adjuvante do Subproduto da Indústria de Alumínio para uso como adsorvente e Amenizante de Áreas Contaminadas,2010,Brasil,Processo para viabilizar a revegetação e estabilização de solos contaminados com metais pesados,FAPEMIG,[],"GUILHERME, L. R. G.; COSTA, Enio Tarso de Souza; LOPES, G.",3,PRIVILEGIO_DE_INOVACAO_PI,01400003265,30092010,,,,,,,,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,Remoção de metais pesados usando plantas da família Amaranthaceae,2012,Brasil,,,[],"Guilherme, L.R.G.; Borin, ALDC; Carvalho, MTV; SOARES, C.R.F.S.",4,PRIVILEGIO_DE_INOVACAO_PI,014110001237,26042012,,,,,,,,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,"Use of ceramics by-product for absorbing zinc, copper, cadmium, lead, arsenic and phosphorus in wastewater, treating contaminants, nutrients and organic materials from coffee and sugarcane wastewater, and sewage, and conditioning soil",2014,Brasil,,,[],"COSTA, E. T. S.; COSTA, E. T. S.; GUIMARÃES GUILHERME, LUIZ ROBERTO; CURI, N.; Carvalho, G. S.",5,PRIVILEGIO_DE_INOVACAO_PI,BR1020140249,06102014,,03052016,INPI - Instituto Nacional da Propriedade Industrial,,,,Luiz Roberto Guimarães Guilherme;Nilton Curi;Geila,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,"SOIL CONDITIONER, AND SOIL CONDITIONER MANUFACTURING PROCESS",2014,Estados Unidos,,,[],"RODRIGUES, S. L.; GUIMARÃES GUILHERME, LUIZ ROBERTO; RAMOS, S. J.; VALLE, L. A. R.; PEREIRA, H. S.; COSTA, E. T. S.; SIQUEIRA, J. O.",7,MODELO_DE_UTILIDADE_MU,20160107944A1,17102014,,21042016,United States Patent and Trademark Office,,,,Instituto Tecnológico Vale,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,Processo de Produção De Um Organomineral Fosfatado A Partir De Resíduos Da Indústria de Vacinas,2019,Brasil,,,[],"MELO, LEÔNIDAS CARRIJO AZEVEDO; RIBEIRO, I. C. A.; TEODORO, J. C.; Guilherme, LRG; FRANCO, C. S.; MATOS, M. P.",6,PRIVILEGIO_DE_INOVACAO_PI,BR102019026379,12122019,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Federal de Lavras;Fundação de Amparo à Pesquisa do Estado de Minas Gerais,"0,00",,,
'9956829222003643,Luiz Roberto Guimarães Guilherme,"Method for Recycling a Byproduct of the Phosphate Fertilizer Industry, Soil Conditioner, and Soil Conditioner Manufacture?",2014,Estados Unidos,,,[],"RODRIGUES, S. L.; GUIMARÃES GUILHERME, LUIZ ROBERTO; RAMOS, S. J.; VALLE, L. A. R.; PEREIRA, H. S.; COSTA, E. T. S.; SIQUEIRA, J. O.",7,PRIVILEGIO_DE_INOVACAO_PI,20160107942A1,17102014,,21042016,United States Patent and Trademark Office,,,,Instituto Tecnológico Vale,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Assisted malar elevation for rhytidoplasty,2009,Brasil,,,[],"Ferreira, LM",1,PRIVILEGIO_DE_INOVACAO_PI,NCT00925158,18062009,,12122011,Universidade Federal de São Paulo,925158,18062009,,LYDIA MASAKO FERREIRA;Naif Thadeu Naif de Andrade;Naif Thadeu Naif de Andrade,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Curativo de terapia por pressão negativa,2017,Brasil,,,[],"GOMES, D. T.; BLANES, L.; FERREIRA LM",3,MODELO_DE_UTILIDADE_MU,BR10201502815,13062017,,,INPI - Instituto Nacional da Propriedade Industrial,2020170126582,,,LYDIA MASAKO FERREIRA,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Curativo de atuação sob pressão negativa concomitante a aplicação de substâncias líquidas no leito de feridas,2015,Brasil,,,[],"Ferreira, L.M.; Ferreira, L.M.",2,PRIVILEGIO_DE_INOVACAO_PI,PI01106821,09112015,,,INPI - Instituto Nacional da Propriedade Industrial,1020150281544,09052017,,Daniel Teixeira Gomes;Daniel Teixeira Gomes;Universidade Federal de São Paulo,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Disposição aplicada em suporte de soro pressurizado e acoplável ao corpo do paciente para infusão intravenosa,2016,Brasil,,,[],,1,MODELO_DE_UTILIDADE_MU,BR20201602034,01092016,,,INPI - Instituto Nacional da Propriedade Industrial,,,,LYDIA MASAKO FERREIRA;LYDIA MASAKO FERREIRA;José da Conceição Carvalho Junior;José da Conceição Carvalho Junior;João Polimanti;João Polimanti;Universidade Federal de São Paulo,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Limpeza de Ferida,2017,Brasil,,,[],Salome FM; Salome FM,2,MODELO_DE_UTILIDADE_MU,BR5120180004253,12082017,,,INPI - Instituto Nacional da Propriedade Industrial,,,,LYDIA MASAKO FERREIRA;LYDIA MASAKO FERREIRA;Clariana Silva Gonçalves;Clariana Silva Gonçalves,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Portal de Linfedema,2018,Brasil,,,[],"Ferreira, LM; Ferreira, LM",2,PRIVILEGIO_DE_INOVACAO_PI,915268590,21082018,,,Universidade Federal de São Paulo,915268590,,,Elaine Horibe Song;Elaine Horibe Song;Nayara Pereira Rios Gerez;Nayara Pereira Rios Gerez,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Dispositivo para compressão de cicatrizes,2018,Brasil,,,[],"Isoldi, FC; Isoldi, FC",2,PRIVILEGIO_DE_INOVACAO_PI,BR102018071176,15102018,,,INPI - Instituto Nacional da Propriedade Industrial,,,,LYDIA MASAKO FERREIRA;LYDIA MASAKO FERREIRA;Antonio Carlos Aloise;Antonio Carlos Aloise,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,FORTRO - Fórceps para Trocarte,2018,Brasil,,,[],"BRASOLIN, A. G.; BRASOLIN, A. G.",2,PRIVILEGIO_DE_INOVACAO_PI,BR10201801417,11072018,,,INPI - Instituto Nacional da Propriedade Industrial,10201801417,,,LYDIA MASAKO FERREIRA;LYDIA MASAKO FERREIRA,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Fio de Sutura Elástico,2020,Brasil,,,[],"GARCIA, Elvio Bueno; Ferreira LM",2,PRIVILEGIO_DE_INOVACAO_PI,BR1020200081462,24042020,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Eduardo Luiz Nigri dos Santos;Eduardo Luiz Nigri dos Santos;Universidade Federal de São Paulo,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Prótese Mámaria,2020,Brasil,,,[],"GOMES, H. C.; GARCIA, E. B.; Ferreira LM; Ferreira LM",4,PRIVILEGIO_DE_INOVACAO_PI,BR10202000860,29042020,,,INPI - Instituto Nacional da Propriedade Industrial,870200053544,,,Elvio Bueno Garcia;Heitor Carvalho Gomes;Rogerio Schutzler Gomes;Rogerio Schutzler Gomes,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Cânula de coleta de enxerto de gordura,2020,Brasil,,,[],"OLIVEIRA, M. S. L.; GARCIA, E. B.; FERREIRA, L. M.",3,MODELO_DE_UTILIDADE_MU,BR20201701432,22032020,,,INPI - Instituto Nacional da Propriedade Industrial,,,,LYDIA MASAKO FERREIRA,"0,00",,,
'1619822351741819,Lydia Masako Ferreira,Estabilizador para entubação oro-traqueal,2010,Brasil,,,[],"AYALA, R. M.; AYALA, R. M.; Ferreira, LM",3,PRIVILEGIO_DE_INOVACAO_PI,PI10018590,18062010,,,INPI - Instituto Nacional da Propriedade Industrial,10018590,18062010,,,"0,00",,,
'7375450894121297,Magda Maria Sales Carneiro-Sampaio,Processo de obtenção de imunoglobulina A secretória a partir de colostro e leite humanos,2011,Brasil,,,[],"CARBONARE, S. B.; CARBONARE, C. B.; Carneiro-Sampaio, M. M. S.",3,PRIVILEGIO_DE_INOVACAO_PI,PI04048610,05042011,,05042011,INPI - Instituto Nacional da Propriedade Industrial,,,,Magda Maria Sales Carneiro-Sampaio;Solange Barros Carbonare;Cristiane Barros Carbonare,"0,00",,,
'0701679734111287,Manoel Odorico de Moraes Filho,'COMPOSIÇÃO DE UM GEL VAGINAL CONTENDO ASSOCIAÇÃO MEDICAMENTOSA PARA TRATAMENTO DE CANDIDÍASE VAGINAL CAUSADO POR CEPAS SENSÍVEIS E RESISTENTES AO FLUCONAZOL.',2017,Brasil,,,[],"FONSECA, S. G. C.; JOSINO, M. A. A.; CAMPOS, R. S.; ANDRADE NETO, J. B.; CAVALCANTI, B. C.; Moraes, M. O.",6,PRIVILEGIO_DE_INOVACAO_PI,BR10201700492,13032017,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Hélio Vitoriano Nobre Júnior,"0,00",,,
'0701679734111287,Manoel Odorico de Moraes Filho,"COMPOSTOS, COMPOSIÇÃO DE QUINOXALINILIDRAZONAS E SEUS DERIVADOS PARA O TRATAMENTO DO CÂNCER",2017,Brasil,,,[],"Felipe A.R Rodrigues; Souza, Marcus Vinícius Nora; Moraes, M.O.; MARANHÃO, SARAH SANT'ANNA; NICOLETE, R.",5,PRIVILEGIO_DE_INOVACAO_PI,BR10201702627,06122017,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Claudia do Ó Pessoa,"0,00",,,
'9096422507543208,Marcelo Bahia Labruna,"USO DOS COMPOSTOS DE A A G PARA O PREPARO DE UMA COMPOSIÇÃO, COMPOSIÇÃO E USO DA MESMA",2014,Brasil,,,[],"Labruna, Marcelo Bahia",1,PRIVILEGIO_DE_INOVACAO_PI,BR10201401556,18062014,,18062014,INPI - Instituto Nacional da Propriedade Industrial,,,,"Labruna, Marcelo Bahia;RIGHI, ADNE A.;RIGHI, ADNE A.;SALATINO, ANTONIO;SALATINO, ANTONIO","0,00",,,
'9096422507543208,Marcelo Bahia Labruna,"Formulação anti-carrapato, método para repelir ou eliminar carrapatos, uso de ácido fórmico ou formulações que o contém.",2005,Brasil,"científica, comercial",Fapesp,[],"OTTONI, E. B.; IZAR, P.; RESENDE, B. D.; LABRUNA, M. B.; VERDERANE, M. P.; FALOTICO, T.",6,PRIVILEGIO_DE_INOVACAO_PI,0762-0044,24032005,,24032005,,,,,,"0,00",,,
'2457494097826106,Marcelo Coutinho Picanço,NOVOS PIRETRÓIDES ATIVOS,2008,Brasil,SÍNTESE DE NOVOS PIRETRÓIDES ATIVOS,"FAPEMIG, CNPq","['Manejo integrado de pragas', 'Técnicas culturais', 'Síntese de inseticidas', 'Piretróides', 'Hortaliças']","SILVÉRIO, Flaviano Oliveira; ALVARENGA, Elson Santiago; Picanço, M.C.; MORENO, Shaiene Costa",4,PRIVILEGIO_DE_INOVACAO_PI,PI0705674-5,23062005,30062005,08042008,,,,,,"0,00",,,
'2457494097826106,Marcelo Coutinho Picanço,Síntese de novos fosforamidatos com propriedades inseticidas,2009,Brasil,Síntese de novos fosforamidatos com propriedades inseticidas,"CNPq, FAPEMIG, CAPES","['Manejo integrado de pragas', 'Técnicas culturais', 'Toxicologia', 'Novos inseticidas']","BARBOSA, Luiz Cláudio de Almeida; OLIVEIRA, F. A.; TEIXEIRA, R.R.; MALTHA, C. R. A.; DEMUNER, A.J.; PAULA, V. F.",6,PRIVILEGIO_DE_INOVACAO_PI,PI09027440,29072009,,12042011,INPI - Instituto Nacional da Propriedade Industrial,,,,"Marcelo Coutinho Picanço;Célia Regina Alvares Maltha;Antônio Jacinto Demuner;Oliveira, Fabrício Marques;Vanderlúcia Fonseca de Paula;BARBOSA, LUIZ C. A.;ROBSON RICARDO TEIXEIRA;Universidade Federal de Viçosa","0,00",,,
'2457494097826106,Marcelo Coutinho Picanço,Formulação e uso de amidas com atividade inseticida,2013,Brasil,,FAPEMIG,"['Manejo integrado de pragas', 'Técnicas culturais', 'Síntese de inseticidas', 'Novos inseticidas', 'Toxicologia']","ALVARENGA, Elson Santiago; PICANÇO, M.C.; AGUIAR, A. R.; FARIAS, E. S.",4,PRIVILEGIO_DE_INOVACAO_PI,BR10201303272,20122013,,20122013,INPI - Instituto Nacional da Propriedade Industrial,,,,Marcelo Coutinho Picanço;Alex Ramos Aguiar;Elson Santiago de Alvarenga;Elizeu de Sá Farias;Universidade Federal de Viçosa,"0,00",,,
'2457494097826106,Marcelo Coutinho Picanço,PIRETRÓIDES ATIVOS,2007,Brasil,Sintese de inseticidas,FAPEMIG,"['Manejo integrado de pragas', 'Técnicas culturais', 'Novos inseticidas', 'Síntese de inseticidas']","ALVARENGA, ELSON; SILVERIO, FLAVIANO OLIVEIRA; PICANÇO, M.C.; MORENO, Shaiene Costa",4,PRIVILEGIO_DE_INOVACAO_PI,PI07056745,01112007,,05072016,INPI - Instituto Nacional da Propriedade Industrial,7056745,,,Marcelo Coutinho Picanço;Shaiene Costa Moreno;FLAVIANO OLIVEIRA SILVERIO;Elson Santiago de Alvarenga;Universidade Federal de Viçosa,"0,00",,,
'2457494097826106,Marcelo Coutinho Picanço,Bioformulações à base dos princípios de Aristolochia trilobata e do p-Cimeno para o controle de Aedes aegypti,2018,Brasil,Inseticidas,,"['Manejo integrado de pragas', 'Técnicas culturais', 'Inseticida botânico', 'Produtos naturais', 'Novos inseticidas']","BACCI, L.; SILVA, INDIRA M.A.; MARTINS, G. F.; BLANK, ARIE F.; OLIVEIRA, A. P.; PASSOS, V. H. L.; MELO, CARLISSON R.; MELO, J. O.; LIMA, C. B. N.; PICANÇO, M.C.; ALVES, P. B.; ARAÚJO, ANA PAULA ALBANO; CRISTALDO, PAULO F; SANTANA, EMILE DAYARA RABELO; FARO, RUAN RN; SANTOS, A. C. C.; MATOS, W. B.; FARIAS, E. S.; DE OLIVEIRA, BRUNA MARIA SANTOS; SAMPAIO, T. S.",20,PRIVILEGIO_DE_INOVACAO_PI,BR10201806819,10092018,,,INPI - Instituto Nacional da Propriedade Industrial,,,,"Marcelo Coutinho Picanço;Leandro Bacci;DE OLIVEIRA, BRUNA MARIA SANTOS;SANTANA, EMILE DAYARA RABELO;BLANK, ARIE FITZGERALD;ARAÚJO, ANA PAULA ALBANO;CRISTALDO, PAULO FELLIPE;MARTINS, GUSTAVO F;MELO, CARLISSON R;RUAN RN FARO;Elizeu de Sá Farias;Alexandre Passos Oliveira;Victor Hugo Lima Passos;Julie Oliveira de Melo;Cecília Beatriz Nascimento Lima;Péricles Barreto Alves;Ane Caroline Celestino Santos;Wallace Borges Matos;Taís Santos Sampaio;Indira Morgana de Araujo;Universidade Federal de Sergipe;Universidade Federal de Viçosa","0,00",,,
'2457494097826106,Marcelo Coutinho Picanço,Formulação e uso de amidas derivadas do ácido sórbico com atividade inseticida,2014,Brasil,,,[],"ALVARENGA, ELSON; PICANÇO, M.C.; AGUIAR, A. R.; Lopes, M.C.",4,PRIVILEGIO_DE_INOVACAO_PI,BR10201402590,17102014,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade Federal de Viçosa,"0,00",,,
'6421912757207261,Marcelo Giannini,Composição restauradora odontológica e usos,2015,Brasil,,,[],"GIANNINI, M.",1,PRIVILEGIO_DE_INOVACAO_PI,BR1020140244975,24092015,,,INPI - Instituto Nacional da Propriedade Industrial,,,,"Marcelo Giannini;Pedro Luiz Rosalen;ANDRÉ, CAROLINA B.","0,00",,,
'6421912757207261,Marcelo Giannini,Posicionado de Palitos,2013,Brasil,,,[],"GIANNINI, M.",1,PRIVILEGIO_DE_INOVACAO_PI,BR1020120217848,28012013,,,INPI - Instituto Nacional da Propriedade Industrial,,,,"Marcelo Giannini;VERMELHO, PAULO MOREIRA","0,00",,,
'6421912757207261,Marcelo Giannini,COMPOSIÇÃO ODONTOLOGICA E SEUS USOS,2017,Brasil,,,[],"Giannini, M.",1,PRIVILEGIO_DE_INOVACAO_PI,BR10201702204,11102017,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Marcelo Giannini;Mário Alexandre Coelho Sinhoreti;Simonides Consani;Gabriel Abuna;Ferreira Paulo V.C.;GABRIELL BONIFÁCIO BORGATO;SAMANTHA ARIADNE ALVES DE FREITAS;JOSÉ ROBERTO DE OLIVEIRA BAUER;ANA PAULA DE SOUZA,"0,00",,,
'7593950695805418,Marcelo Zaiat,Processo Biológico de Redução de Sulfato Utilizando Reator Anaeróbio Operado em Bateladas Seqüenciais e Carvão Mineral Como Meio Suporte,2006,Brasil,,USP e FAPESP,"['Tratamento de Águas Residuárias', 'Processo Anaeróbio', 'Reator Operado em Bateladas Seqüenciais', 'Redução de Sulfato']","SARTI, A; ZAIAT, M; FORESTI, E",3,PRIVILEGIO_DE_INOVACAO_PI,PI06057080,21122006,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade de São Paulo,"0,00",,,
'7593950695805418,Marcelo Zaiat,Sistema e Biorreator para Tratamento de Águas Contaminadas por Gasolina,2006,Brasil,,USP e FAPESP,"['Biorremediação', 'BTEX', 'Processo Anaeróbio', 'Gasolina', 'Reator Biológico', 'Reator de Leito Fixo']","ZAIAT, M; FORESTI, E; VARESCHE, M B A; NARDI, I R; RIBEIRO, R; FERNANDES, B S; SOUZA, D A de; CATTONY, E B M; GUSMÃO, V R",9,PRIVILEGIO_DE_INOVACAO_PI,PI06006388,03022006,,,INPI - Instituto Nacional da Propriedade Industrial,,,,Universidade de São Paulo,"0,00",,,
'8555278845050226,Marcio de Castro Silva Filho,Generation and reproduction of DNA sequences and analysis of polymorphisms and mutations by using Error-Correcting Codes,2014,Estados Unidos,,,[],"SILVA FILHO, M. C.; PALAZZO JR., R.; Rocha A.S.L.; Faria L.C.B.; Kleinschmidt J.H.",5,PRIVILEGIO_DE_INOVACAO_PI,2014-0039173-A1,06022014,,06022014,United States Patent and Trademark Office,,,,"Marcio de Castro Silva Filho;Andréa Rocha;Reginaldo Palazzo Jr.;Luzinete C. B. Faria;Kleinschmidt, J.H.","0,00",,,
'8555278845050226,Marcio de Castro Silva Filho,RAPID ALKALINIZATION FACTOR PEPTIDES FOR DELIVERY OF NUCLEIC ACID MOLECULES INTO CELLS,2012,Brasil,,,[],"Castro Silva Filho, Marcio; GUERREIRO, J. R.; ABAD, J. C. G.",3,PRIVILEGIO_DE_INOVACAO_PI,46491,04072012,,,WIPO - World Intellectual Property Organization,,,,Daniel Scherer de Moura;Daniel Scherer de Moura;Universidade de São Paulo,"0,00",,,
'8555278845050226,Marcio de Castro Silva Filho,GERAÇÃO E REPRODUÇÃO DE SEQUÊNCIAS DE DNA E ANÁLISE DE POLIMORFISMOS E MUTAÇÕES UTILIZANDO CÓDIGOS CORRETORES DE ERROS,2011,Brasil,,,[],"Silva-Filho, Marcio C; ROCHA, A. S. L.; FARIA, L. C. B.; KLEINSCHMIDT, J. H.",4,PRIVILEGIO_DE_INOVACAO_PI,PI11053500,23122011,,20102020,INPI - Instituto Nacional da Propriedade Industrial,,,,Marcio de Castro Silva Filho;Luzinete C. B. Faria;Andréa S. L. Rocha;REGINALDO PALAZZO JUNIOR;REGINALDO PALAZZO JUNIOR;JOÃO HENRIQUE KLEINSCHMIDT;Universidade de São Paulo,"0,00",,,
'8423282472108016,Marco Aurélio Martins,A Pharmaceutical composition comprising compounds derived from lidocaine,2005,Índia,,,[],"Martins, M. A.; COSTA, J. C. S.; BOECHAT, N.; SIQUEIRA, R. A.",4,PRIVILEGIO_DE_INOVACAO_PI,259321,07062005,,28022014,Intellectual Property India,2005000101,07062005,,,"0,00",,,
'8423282472108016,Marco Aurélio Martins,"DIPHENYLOXYALKYLAMINE DERIVATIVES AND ARYLOXYALKYLAMINE DERIVATIVES, PHARMACEUTICAL COMPOSITION, USE OF SAID PHARMACEUTICAL COMPOSITION FOR TREATING, PREVENTING OR INHIBITING CHRONIC PULMONARY INFLAMMATORY DISEASES AND METHOD FOR TREATING OR PREVENTING SUCH DISEASES",2013,Grã-Bretanha,,Fundação Oswaldo Cruz; CNPq; FAPERJ,"['antiasmático', 'antiinflamatório', 'Doença Pulmonar Obstrutiva Crônica', 'asma']","MARTINS, M. A.; COSTA, J. C. S.; Silva, ET; FARIA, Robson Xavier; SOUZA, Marcus V N de; SERRA, M. F.",6,PRIVILEGIO_DE_INOVACAO_PI,3031794B1,09082013,,02012019,European Patent Office,2015017906,06082015,,Fundação Oswaldo Cruz,"0,00",,,
'8423282472108016,Marco Aurélio Martins,"ARYLOXYALKYLAMINE DERIVATIVES, PHARMACEUTICAL COMPOSITION, AND USE THEREOF IN MEDICAMENT MANUFACTURE",2013,China,,,[],"MARTINS, M. A.; COSTA, J. C. S.; Silva, ET; FARIA, Robson Xavier; SOUZA, Marcus V N de; SERRA, M. F.",6,PRIVILEGIO_DE_INOVACAO_PI,201480049930.4,09082013,01102018,12042019,Chinese Patent Office,2015017906,12022015,,Fundação Oswaldo Cruz,"0,00",,,
